"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"AC097634.1",5.04855986768897,-2.44806537391137e-07,0.580534492422594,-0.136297876441527,0.891585802573556,0.985854768711449,"Stable"
"AL136304.1",5.36715082613438,1.09279808830158e-06,0.446956418973367,0.470325316979979,0.638122612408971,0.944392879108303,"Stable"
"AC005252.3",4.80104468417009,4.84399131258034e-07,0.738258736999359,1.3663852031977,0.171818090617981,0.736571610883536,"Stable"
"AC119396.1",5.52560222375792,-3.26329542011834e-07,0.539492393893802,-0.169116373540512,0.86570510620753,0.982000183075773,"Stable"
"AC011472.2",6.25409071249242,-2.75862775111816e-06,0.676966144538746,-1.75323759617197,0.0795612321128042,0.581167479744435,"Stable"
"STAG3L1",7.18210802667485,1.09528779703656e-06,0.417727446857939,0.436300270758937,0.662618885448419,0.947743795000835,"Stable"
"AL442636.1",4.94943526943884,2.28739694893218e-07,1.12755320750983,-0.499730454114152,0.617264885760659,0.937844790326334,"Stable"
"ZNF732",3.95840614803432,-2.51315050567978e-07,0.65055860919216,-0.00592093040141333,0.995275808650131,0.99896836498274,"Stable"
"SPRN",3.15312357805008,-6.50735699968341e-08,0.569682724748993,-0.036120487949171,0.971186285965298,NA,"Stable"
"AC138207.3",3.90282421114724,-9.69579087871325e-07,0.752121821399488,-0.685903276801733,0.492774103721663,0.900629162358173,"Stable"
"AC010260.1",5.28118201942613,7.51168330952464e-07,0.422779113261324,0.301686852796526,0.762890791539563,0.965187241829226,"Stable"
"PKP4-AS1",6.03236377715392,1.57529376053525e-06,0.496057364076377,0.756230766877178,0.449510849203075,0.89148474463953,"Stable"
"AL033519.3",7.13905743950872,-5.0891924946979e-08,0.462173206605998,-0.0248879151197572,0.980144366587284,0.998440579039769,"Stable"
"AC105101.2",6.714769294859,-1.33101402983043e-06,0.783519199938345,-0.95815616341911,0.337984018277659,0.852189403362434,"Stable"
"DSG4",8.06513898354616,1.78012192378066e-06,0.838982150889279,1.65659346092507,0.0976016952927283,0.625723413332172,"Stable"
"ADIG",3.91108120565211,5.44112250170448e-07,0.905416717941926,0.462406164211894,0.643790079671441,0.94479364291466,"Stable"
"C20orf144",6.36741108418407,2.92948890774315e-06,0.46641189803318,1.35440380952232,0.175607582903339,0.741543485596283,"Stable"
"AC012076.1",7.00036540423559,6.58227765654136e-08,0.508890615475944,0.0302287898053656,0.975884588074243,0.998137246330667,"Stable"
"AC034229.4",6.03088956201274,2.19320719246452e-07,0.563633497623732,1.17779960272096,0.23887650707766,0.789825203454071,"Stable"
"IGHV4-80",2.94367279686888,-2.46946591832023e-06,0.839954193207849,-0.317710360160968,0.750704651832703,NA,"Stable"
"HCG14",5.83574657663441,1.09345528450071e-06,0.49794940965218,0.53384109801284,0.593451476914895,0.934759458489304,"Stable"
"RPS27AP5",5.41593999863477,1.01078445144781e-06,0.473129799441179,0.462673734775204,0.643598247599849,0.944741942453921,"Stable"
"AC114490.1",5.10146871350717,6.86841501326138e-07,0.544542325472291,0.356092964863459,0.721770945610769,0.959020870616782,"Stable"
"SNORD6",4.09333869397169,2.01932187342431e-07,0.451457425441846,0.0849809532254352,0.932276533049777,0.991011226092555,"Stable"
"AC092683.1",3.62708177213462,-3.15050276027921e-07,0.81370704752712,-0.242053418204826,0.808738771885242,0.974091933259274,"Stable"
"RPS4XP11",6.1382456947368,-6.24162707847821e-06,0.505074393343749,-2.92323555900791,0.00346414336341997,0.170933393670588,"Stable"
"AC002075.2",5.64587326787742,-2.18715871899205e-06,0.489355297280572,-1.02265111451281,0.306472832758467,0.836617997206084,"Stable"
"AL122125.1",4.54077362934433,-3.33766783827867e-06,0.43532547180048,-1.38268790397233,0.166760582409503,0.730372296614949,"Stable"
"SPACA7",7.08850666513474,5.35589430348409e-07,1.22174115611062,-0.29597415377291,0.767249819858015,0.966505108440875,"Stable"
"AC091390.2",7.94263851678439,7.47976322431644e-07,0.449721130375095,0.333843498216354,0.738497657778238,0.960837458655844,"Stable"
"AHSP",1.77578244876278,-7.85542289049386e-06,0.809646991929252,-2.37031355979121,0.0177730051432529,NA,"Stable"
"LINC00940",3.02194694118447,4.61803643134856e-07,1.09307687126338,0.49961547431349,0.6173458597981,NA,"Stable"
"AL136038.4",5.14320295035058,-2.82168479161319e-06,0.415554985023034,-1.10495570029559,0.269178785065509,0.813667219003565,"Stable"
"SAPCD1-AS1",7.36570488567194,3.56719265182582e-06,0.425015560810854,1.49944304573008,0.13375873356707,0.681386958151014,"Stable"
"OMP",5.29829918542233,2.26085156119559e-06,0.603483379878342,1.40046976970413,0.161372689867459,0.722315221043533,"Stable"
"AC253576.2",6.01247017758329,-4.2053973682553e-06,0.40440957744857,-1.60053244826945,0.109480514491363,0.642958724347212,"Stable"
"REP15",3.90672388022651,-3.99010520489596e-06,0.613785579668636,-2.24521026756605,0.0247546372709964,0.375729696892047,"Stable"
"AC073343.2",6.36614215149082,9.14676227008685e-08,0.572063463364563,0.0478941641127515,0.961800590418561,0.996421462947462,"Stable"
"AC109809.1",5.09413818020246,-1.39722743159207e-06,0.418118597902237,-0.565433009891045,0.571779277325844,0.928358121079029,"Stable"
"ALX3",2.94985407796961,-4.53151682335239e-08,1.80090253593609,0.608674225741972,0.542740394320906,NA,"Stable"
"AC008555.1",5.36540568606176,-5.08535954746667e-06,0.440059020538274,-2.06331997591341,0.039082237382529,0.451578551108001,"Stable"
"AL121601.1",5.72056478404553,-4.77907005562321e-06,0.514146939173414,-2.25884017020601,0.0238933287646562,0.370932629130065,"Stable"
"AC138904.1",3.03076728836389,3.24385857759176e-07,0.638820529766387,0.198088441492601,0.84297586800271,NA,"Stable"
"AL133467.4",6.62193051871045,9.44668918877784e-07,1.39177598397714,1.73415093189085,0.0828913065656798,0.59020698571824,"Stable"
"BTG3-AS1",5.25317133214115,-6.42788537090135e-07,0.433466220068604,-0.264980855210114,0.791024210136603,0.970790308497108,"Stable"
"ERICH4",1.71543565075253,1.51385252314307e-06,0.936199276039761,0.175040603552384,0.861047729049924,NA,"Stable"
"RPSAP61",6.22186442447214,-6.50748659539386e-07,0.51394657904816,-0.319429117970914,0.749401133493067,0.962979541535307,"Stable"
"TUBB8P7",3.47321256449759,2.38226450247823e-06,0.784380281477206,0.745475124337171,0.455984543770498,0.893596757228255,"Stable"
"CYP2A7P2",10.5232136514155,7.92532093994226e-07,1.19277613631359,1.04901453349465,0.294171429470067,0.830131098312092,"Stable"
"RPL15P5",5.55025327368319,1.86345257409729e-06,0.3877416753842,0.701139494770421,0.483215964888299,0.899507547073038,"Stable"
"NLRP12",5.55976101325615,-2.60932130654596e-07,0.489265961817513,-0.125124132985341,0.900425278074873,0.985936292466181,"Stable"
"FLJ12825",4.82229754819224,-2.39320089977148e-07,0.721494904761268,-0.172979784737285,0.862667317524293,0.982000183075773,"Stable"
"RAP2CP1",3.3991904475661,3.30564372511604e-07,0.821192960216021,0.261844332362982,0.793441458809605,0.971259313060562,"Stable"
"AP000936.3",5.72568218097597,-2.84573459029918e-06,0.458897681046517,-1.24166072715121,0.214361765743703,0.767722017669273,"Stable"
"HCP5B",6.55175825542177,-1.30864853992805e-06,0.716845449274806,-0.885976710632646,0.375630077170005,0.862590289378371,"Stable"
"SERBP1P1",6.38061497218698,3.22084993187818e-06,0.392874125816474,1.23205835953225,0.217927284699491,0.77068122390226,"Stable"
"GAS1RR",5.59701999755135,-1.22856842515155e-06,0.720227906552776,-0.828338876165067,0.407478612045588,0.877149063508227,"Stable"
"PLPPR3",3.85438090645371,-2.00844964265064e-06,0.877902917547458,-1.62519092376785,0.104121883765612,0.63485888316554,"Stable"
"AL590714.1",4.74573418828029,5.62541511219416e-06,0.411210699517912,2.21587140321386,0.0267003105358559,0.389450935126653,"Stable"
"AC093894.2",2.10118555651139,-1.05869703281513e-06,1.71964537447859,1.46224799965434,0.143673262551793,NA,"Stable"
"AL357140.2",6.52235851193716,-2.2634680167167e-06,0.460653124095639,-0.994187923134391,0.320131386545647,0.844082846860817,"Stable"
"MXRA7P1",4.09817006521723,-6.91691584133233e-08,0.46227102722148,-0.0312592457327881,0.975062791706051,0.998137246330667,"Stable"
"AL139142.2",4.03833076611515,4.88065790114565e-07,1.27973215054389,1.03887319587534,0.29886371385952,0.832752783300245,"Stable"
"AC010319.4",4.82881259795267,2.35493353304904e-06,0.4688455708368,1.07125791725976,0.28405347618964,0.823775039844171,"Stable"
"AP000238.1",4.24802349423667,4.49760932396337e-06,0.48432052464969,-1.28551820402598,0.198611259560799,0.759654591836901,"Stable"
"AL451166.1",5.52445372453424,1.81797344693252e-07,0.698320898019232,0.121376953159065,0.903392470616934,0.985936292466181,"Stable"
"PNLIP",1.80611699376051,5.40941872625576e-07,2.13079724593995,1.68795540001523,0.0914197907185138,NA,"Stable"
"RBM8B",5.19099843529654,3.71154277043658e-06,0.461720106256533,-0.150440822604951,0.880416835956578,0.984438422829278,"Stable"
